"module name","licenses"
"prettier@3.1.1","MIT"
"pretty-format@3.8.0","MIT"
"queue-microtask@1.2.3","MIT"
"react-dom@18.2.0","MIT"
"react-remove-scroll-bar@2.3.4","MIT"
"react-remove-scroll@2.5.5","MIT"
"react-style-singleton@2.2.1","MIT"
"react@18.2.0","MIT"
"read-cache@1.0.0","MIT"
"readdirp@3.6.0","MIT"
"regenerator-runtime@0.14.1","MIT"
"resolve@1.22.8","MIT"
"reusify@1.0.4","MIT"
"run-parallel@1.2.0","MIT"
"scheduler@0.23.0","MIT"
"shebang-command@2.0.0","MIT"
"shebang-regex@3.0.0","MIT"
"signal-exit@4.1.0","ISC"
"source-map-js@1.0.2","BSD-3-Clause"
"streamsearch@1.1.0","MIT"
"string-width@4.2.3","MIT"
"string-width@5.1.2","MIT"
"strip-ansi@6.0.1","MIT"
"strip-ansi@7.1.0","MIT"
"styled-jsx@5.1.1","MIT"
"sucrase@3.35.0","MIT"
"supports-preserve-symlinks-flag@1.0.0","MIT"
"tailwind-merge@1.14.0","MIT"
"tailwindcss-animate@1.0.7","MIT"
"tailwindcss@3.4.1","MIT"
"thenify-all@1.6.0","MIT"
"thenify@3.3.1","MIT"
"to-regex-range@5.0.1","MIT"
"ts-interface-checker@0.1.13","Apache-2.0"
"tslib@2.6.2","0BSD"
"use-callback-ref@1.3.1","MIT"
"use-sidecar@1.1.2","MIT"
"util-deprecate@1.0.2","MIT"
"watchpack@2.4.0","MIT"
"which@2.0.2","ISC"
"wrap-ansi@7.0.0","MIT"
"wrap-ansi@8.1.0","MIT"
"yaml@2.3.4","ISC"

